{'k': '34/41', 'status': 'excluded', 'triples_tried': 20}
{'k': '39/47', 'status': 'excluded', 'triples_tried': 2}
{'k': '36/43', 'status': 'excluded', 'triples_tried': 2}
{'k': '31/37', 'status': 'excluded', 'triples_tried': 1}
{'k': '26/31', 'status': 'excluded', 'triples_tried': 7}
{'k': '21/25', 'status': 'excluded', 'triples_tried': 1}
{'k': '37/44', 'status': 'excluded', 'triples_tried': 2}
{'k': '27/32', 'status': 'excluded', 'triples_tried': 1}
{'k': '38/45', 'status': 'unresolved', 'triples_tried': 56}
{'k': '39/46', 'status': 'excluded', 'triples_tried': 7}
{'k': '28/33', 'status': 'excluded', 'triples_tried': 1}
{'k': '40/47', 'status': 'excluded', 'triples_tried': 2}
{'k': '23/27', 'status': 'excluded', 'triples_tried': 1}
{'k': '29/34', 'status': 'excluded', 'triples_tried': 7}
{'k': '35/41', 'status': 'excluded', 'triples_tried': 1}
{'k': '41/48', 'status': 'excluded', 'triples_tried': 7}
{'k': '37/43', 'status': 'unresolved', 'triples_tried': 56}
{'k': '31/36', 'status': 'excluded', 'triples_tried': 1}
{'k': '25/29', 'status': 'unresolved', 'triples_tried': 56}
{'k': '32/37', 'status': 'excluded', 'triples_tried': 1}
{'k': '33/38', 'status': 'excluded', 'triples_tried': 1}
{'k': '27/31', 'status': 'excluded', 'triples_tried': 1}
{'k': '34/39', 'status': 'excluded', 'triples_tried': 2}
{'k': '41/47', 'status': 'excluded', 'triples_tried': 7}
{'k': '36/41', 'status': 'excluded', 'triples_tried': 1}
{'k': '29/33', 'status': 'unresolved', 'triples_tried': 56}
{'k': '22/25', 'status': 'excluded', 'triples_tried': 20}
{'k': '37/42', 'status': 'excluded', 'triples_tried': 2}
{'k': '38/43', 'status': 'excluded', 'triples_tried': 2}
{'k': '23/26', 'status': 'unresolved', 'triples_tried': 56}
{'k': '31/35', 'status': 'excluded', 'triples_tried': 1}
{'k': '39/44', 'status': 'excluded', 'triples_tried': 7}
{'k': '41/46', 'status': 'excluded', 'triples_tried': 1}
{'k': '33/37', 'status': 'unresolved', 'triples_tried': 56}
{'k': '25/28', 'status': 'excluded', 'triples_tried': 1}
{'k': '42/47', 'status': 'excluded', 'triples_tried': 7}
{'k': '43/48', 'status': 'excluded', 'triples_tried': 1}
{'k': '26/29', 'status': 'excluded', 'triples_tried': 10}
{'k': '35/39', 'status': 'excluded', 'triples_tried': 1}
{'k': '37/41', 'status': 'excluded', 'triples_tried': 1}
{'k': '28/31', 'status': 'excluded', 'triples_tried': 2}
{'k': '29/32', 'status': 'excluded', 'triples_tried': 1}
{'k': '39/43', 'status': 'excluded', 'triples_tried': 2}
{'k': '41/45', 'status': 'excluded', 'triples_tried': 1}
{'k': '31/34', 'status': 'excluded', 'triples_tried': 1}
{'k': '32/35', 'status': 'excluded', 'triples_tried': 1}
{'k': '43/47', 'status': 'excluded', 'triples_tried': 1}
{'k': '34/37', 'status': 'excluded', 'triples_tried': 1}
{'k': '23/25', 'status': 'excluded', 'triples_tried': 1}
{'k': '35/38', 'status': 'excluded', 'triples_tried': 1}
{'k': '37/40', 'status': 'excluded', 'triples_tried': 1}
{'k': '25/27', 'status': 'excluded', 'triples_tried': 1}
{'k': '38/41', 'status': 'excluded', 'triples_tried': 1}
{'k': '40/43', 'status': 'unresolved', 'triples_tried': 56}
{'k': '27/29', 'status': 'excluded', 'triples_tried': 1}
{'k': '41/44', 'status': 'excluded', 'triples_tried': 7}
{'k': '43/46', 'status': 'excluded', 'triples_tried': 7}
{'k': '29/31', 'status': 'excluded', 'triples_tried': 7}
{'k': '44/47', 'status': 'excluded', 'triples_tried': 1}
{'k': '31/33', 'status': 'excluded', 'triples_tried': 2}
{'k': '33/35', 'status': 'excluded', 'triples_tried': 1}
{'k': '35/37', 'status': 'excluded', 'triples_tried': 10}
{'k': '37/39', 'status': 'excluded', 'triples_tried': 1}
{'k': '39/41', 'status': 'excluded', 'triples_tried': 1}
{'k': '41/43', 'status': 'excluded', 'triples_tried': 2}
{'k': '43/45', 'status': 'excluded', 'triples_tried': 7}
{'k': '45/47', 'status': 'excluded', 'triples_tried': 2}
{'k': '24/25', 'status': 'excluded', 'triples_tried': 2}
{'k': '25/26', 'status': 'excluded', 'triples_tried': 2}
{'k': '26/27', 'status': 'excluded', 'triples_tried': 2}
{'k': '27/28', 'status': 'excluded', 'triples_tried': 1}
{'k': '28/29', 'status': 'unresolved', 'triples_tried': 56}
{'k': '29/30', 'status': 'unresolved', 'triples_tried': 56}
{'k': '30/31', 'status': 'excluded', 'triples_tried': 7}
{'k': '31/32', 'status': 'excluded', 'triples_tried': 2}
{'k': '32/33', 'status': 'excluded', 'triples_tried': 1}
{'k': '33/34', 'status': 'excluded', 'triples_tried': 7}
{'k': '34/35', 'status': 'excluded', 'triples_tried': 2}
{'k': '35/36', 'status': 'excluded', 'triples_tried': 1}
{'k': '36/37', 'status': 'excluded', 'triples_tried': 1}
{'k': '37/38', 'status': 'excluded', 'triples_tried': 2}
{'k': '38/39', 'status': 'unresolved', 'triples_tried': 56}
{'k': '39/40', 'status': 'excluded', 'triples_tried': 20}
{'k': '40/41', 'status': 'excluded', 'triples_tried': 1}
{'k': '41/42', 'status': 'unresolved', 'triples_tried': 56}
{'k': '42/43', 'status': 'excluded', 'triples_tried': 7}
{'k': '43/44', 'status': 'excluded', 'triples_tried': 1}
{'k': '44/45', 'status': 'excluded', 'triples_tried': 20}
{'k': '45/46', 'status': 'excluded', 'triples_tried': 1}
{'k': '46/47', 'status': 'excluded', 'triples_tried': 2}
{'k': '47/48', 'status': 'excluded', 'triples_tried': 20}
{'slopes': 532, 'excluded': 483, 'unresolved': ['1/39', '1/29', '3/26', '4/33', '4/29', '6/43', '7/34', '11/46', '10/41', '13/40', '15/46', '13/38', '11/30', '17/43', '12/29', '13/31', '22/45', '23/45', '18/35', '14/25', '27/47', '18/31', '23/38', '22/35', '19/30', '25/39', '25/38', '31/44', '29/41', '22/31', '30/41', '31/41', '28/37', '35/46', '33/43', '24/31', '26/33', '27/34', '38/45', '37/43', '25/29', '29/33', '23/26', '33/37', '40/43', '28/29', '29/30', '38/39', '41/42'], 'models': 2077}
