shard 8: 1/612 (4,5) t=0s
shard 8: 11/612 (21,26) t=3s
shard 8: 21/612 (14,37) t=10s
shard 8: 31/612 (11,45) t=18s
shard 8: 41/612 (7,52) t=26s
shard 8: 51/612 (19,58) t=35s
shard 8: 61/612 (31,63) t=42s
shard 8: 71/612 (33,68) t=49s
shard 8: 81/612 (22,73) t=56s
shard 8: 91/612 (48,77) t=65s
shard 8: 101/612 (65,81) t=74s
shard 8: 111/612 (58,85) t=81s
shard 8: 121/612 (42,89) t=91s
shard 8: 131/612 (20,93) t=103s
shard 8: 141/612 (4,97) t=117s
shard 8: 151/612 (13,100) t=128s
shard 8: 161/612 (34,103) t=136s
shard 8: 171/612 (73,106) t=150s
shard 8: 181/612 (42,109) t=159s
shard 8: 191/612 (51,112) t=173s
shard 8: 201/612 (33,115) t=182s
shard 8: 211/612 (19,118) t=202s
shard 8: 221/612 (26,121) t=219s
shard 8: 231/612 (83,123) t=235s
shard 8: 241/612 (47,126) t=244s
shard 8: 251/612 (103,128) t=254s
shard 8: 261/612 (56,131) t=267s
shard 8: 271/612 (106,133) t=277s
shard 8: 281/612 (83,136) t=285s
shard 8: 291/612 (125,138) t=294s
shard 8: 301/612 (14,141) t=318s
shard 8: 311/612 (57,143) t=345s
shard 8: 321/612 (103,145) t=432s
shard 8: 331/612 (23,148) t=452s
shard 8: 341/612 (140,149) t=484s
shard 8: 351/612 (3,152) t=505s
shard 8: 361/612 (85,154) t=531s
shard 8: 371/612 (6,157) t=559s
shard 8: 381/612 (101,158) t=576s
shard 8: 391/612 (4,161) t=611s
shard 8: 401/612 (18,163) t=631s
shard 8: 411/612 (113,164) t=656s
shard 8: 421/612 (14,167) t=697s
shard 8: 431/612 (167,168) t=720s
shard 8: 441/612 (113,170) t=740s
shard 8: 451/612 (147,172) t=766s
shard 8: 461/612 (49,174) t=792s
shard 8: 471/612 (87,176) t=831s
shard 8: 481/612 (87,178) t=851s
shard 8: 491/612 (156,179) t=867s
shard 8: 501/612 (130,181) t=874s
shard 8: 511/612 (118,183) t=881s
shard 8: 521/612 (89,185) t=887s
shard 8: 531/612 (76,187) t=896s
shard 8: 541/612 (23,189) t=909s
shard 8: 551/612 (34,191) t=918s
shard 8: 561/612 (131,192) t=927s
shard 8: 571/612 (180,193) t=936s
shard 8: 581/612 (187,195) t=948s
shard 8: 591/612 (112,197) t=959s
shard 8: 601/612 (56,199) t=969s
shard 8: 611/612 (143,200) t=978s
shard 8 done, t=979s
